run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_categorical_accuracy,metrics.time_total,metrics.running_time,metrics.power_draw,metrics.sparse_top_k_categorical_accuracy,metrics.loss,metrics.parameters,params.n_samples,params.model,params.batch_size,params.subset,params.nogpu,params.software,params.architecture,params.datadir,params.dataset,params.task,tags.mlflow.source.git.commit,tags.mlflow.gitRepoURL,tags.mlflow.project.env,tags.mlflow.project.entryPoint,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.repoURL,tags.mlflow.project.backend,tags.mlflow.user,tags.mlflow.source.name
1b8ffec206d143698b41c99c7311b2a2,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/1b8ffec206d143698b41c99c7311b2a2/artifacts,2024-10-17 11:36:00.554000+00:00,2024-10-17 11:36:22.859000+00:00,0.6248198747634888,14.077752018987669,0.00253424878829661,0.56799392405191,0.8294308185577393,1.7490500211715698,3538984.0,5555,MobileNetV2,16,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,awesome-carp-708,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
1cdd9d71cc724d5a90a1415cdd6ed2e9,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/1cdd9d71cc724d5a90a1415cdd6ed2e9/artifacts,2024-10-17 11:35:08.349000+00:00,2024-10-17 11:35:44.550000+00:00,0.6153600215911865,25.39002389399684,0.0005078004778799368,0.13549520400212162,0.826960027217865,1.7856673002243042,3538984.0,50000,MobileNetV2,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,melodic-hound-169,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
fd14376d2e9e458d858dd1cb5fa40027,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/fd14376d2e9e458d858dd1cb5fa40027/artifacts,2024-10-17 11:34:32.243000+00:00,2024-10-17 11:34:52.039000+00:00,0.617615282535553,12.367583829996876,0.002226387728172255,0.5530614539157948,0.8297910690307617,1.7857407331466675,4253864.0,5555,MobileNet,16,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,crawling-jay-344,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
2cb3e8397a5c4d7babd3d90c2206afbe,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/2cb3e8397a5c4d7babd3d90c2206afbe/artifacts,2024-10-17 11:33:48.392000+00:00,2024-10-17 11:34:16.280000+00:00,0.6127200126647949,18.262832257983973,0.0003652566451596795,0.1089213096075192,0.8222600221633911,1.812119483947754,4253864.0,50000,MobileNet,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,amusing-donkey-211,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
a671cf9ffa85439d8567beda1051b317,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/a671cf9ffa85439d8567beda1051b317/artifacts,2024-10-17 11:32:29.751000+00:00,2024-10-17 11:33:32.050000+00:00,0.7638688683509827,51.76858591698692,0.009319277392796926,2.4746963735105236,0.922730565071106,1.050742506980896,23851784.0,5555,InceptionV3,8,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,classy-moose-821,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
4152fa23768e4f75a650aa0c03987755,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/4152fa23768e4f75a650aa0c03987755/artifacts,2024-10-17 11:31:06.186000+00:00,2024-10-17 11:32:13.353000+00:00,0.7634999752044678,52.78406258299947,0.0010556812516599894,0.3247555712302368,0.9266999959945679,1.0379633903503418,23851784.0,50000,InceptionV3,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,respected-shrew-152,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
78e71859187c40db93622d1a14620e60,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/78e71859187c40db93622d1a14620e60/artifacts,2024-10-17 11:30:02.577000+00:00,2024-10-17 11:30:49.779000+00:00,0.7774566411972046,32.536874527984764,0.02344155225359133,5.938137545112104,0.9429190754890442,0.9190727472305298,55873736.0,1388,InceptionResNetV2,8,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,marvelous-bug-651,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
39f67dc1698b4bed9eb3bb5cde081026,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/39f67dc1698b4bed9eb3bb5cde081026/artifacts,2024-10-17 11:28:35.628000+00:00,2024-10-17 11:29:46.187000+00:00,0.7913600206375122,53.16899114000262,0.00425351929120021,1.0717270123315679,0.9452000260353088,0.887039065361023,55873736.0,12500,InceptionResNetV2,2,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,valuable-flea-827,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
32e6971b0d404b3782ebd1be8f6d3a4d,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/32e6971b0d404b3782ebd1be8f6d3a4d/artifacts,2024-10-17 11:25:58.138000+00:00,2024-10-17 11:28:19.188000+00:00,0.8335734605789185,128.59719800399034,0.02314981062178044,5.5690158929257105,0.9648775458335876,0.7172659039497375,21612360.0,5555,EfficientNetV2S,16,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,fearless-dog-720,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
41cf7576b09f49e08c7aec494d0d0360,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/41cf7576b09f49e08c7aec494d0d0360/artifacts,2024-10-17 11:24:06.371000+00:00,2024-10-17 11:25:41.746000+00:00,0.8310400247573853,79.52340738201747,0.0015904681476403494,0.47011392697350957,0.9637200236320496,0.7200586795806885,21612360.0,50000,EfficientNetV2S,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,resilient-mare-727,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
