run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_categorical_accuracy,metrics.sparse_top_k_categorical_accuracy,metrics.running_time,metrics.parameters,metrics.loss,metrics.power_draw,metrics.time_total,params.software,params.n_samples,params.batch_size,params.datadir,params.task,params.seconds,params.nogpu,params.architecture,params.dataset,params.model,tags.mlflow.source.type,tags.mlflow.gitRepoURL,tags.mlflow.user,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.source.git.commit,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.project.entryPoint,tags.mlflow.source.name
8ecb5c8b8b904c99a3df8b67669e7cc0,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/8ecb5c8b8b904c99a3df8b67669e7cc0/artifacts,2024-10-23 08:21:16.369000+00:00,2024-10-23 08:21:22.525000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),EfficientNetB0,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,unequaled-shoat-6,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
bc62f308a11e4ff6937b52f0f2913767,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/bc62f308a11e4ff6937b52f0f2913767/artifacts,2024-10-23 08:21:07.657000+00:00,2024-10-23 08:21:15.301000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),EfficientNetB0,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,ambitious-smelt-552,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
5e8a330f095a41e5a415b0ab6f55fa16,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/5e8a330f095a41e5a415b0ab6f55fa16/artifacts,2024-10-23 08:18:26.383000+00:00,2024-10-23 08:21:04.639000+00:00,0.7311557531356812,0.9007537961006165,0.04874435604062054,20242984.0,1.1650670766830444,4.252470059961558,116.40152222500184,Tensorflow 2.17.0,2388.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),DenseNet201,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,indecisive-snipe-619,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
bef2a90497ba41068b65ba4f5926665e,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/bef2a90497ba41068b65ba4f5926665e/artifacts,2024-10-23 08:16:16.752000+00:00,2024-10-23 08:18:24.486000+00:00,0.72577965259552,0.8994212746620178,0.0028228652972351644,20242984.0,1.1738536357879639,0.43399865861926695,105.36062435400528,Tensorflow 2.17.0,37324.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),DenseNet201,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,fortunate-pug-33,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
9fce540cc3a141c6b4c0b82b2ec5eb00,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/9fce540cc3a141c6b4c0b82b2ec5eb00/artifacts,2024-10-23 08:13:38.842000+00:00,2024-10-23 08:16:13.745000+00:00,0.7072368264198303,0.894138753414154,0.03409918287111156,14307880.0,1.287545919418335,3.1445568280402756,114.02766752099706,Tensorflow 2.17.0,3344.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),DenseNet169,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,kindly-hound-738,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
d90fa530f2b24f52866515315ce9a095,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/d90fa530f2b24f52866515315ce9a095/artifacts,2024-10-23 08:10:59.095000+00:00,2024-10-23 08:13:36.937000+00:00,0.7125658392906189,0.8955376744270325,0.002138698117895874,14307880.0,1.2585535049438477,0.34019608463861667,138.03157652899972,Tensorflow 2.17.0,64540.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),DenseNet169,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,wise-bat-446,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
4de9ccfeb9d14656829dd5d4caef6235,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/4de9ccfeb9d14656829dd5d4caef6235/artifacts,2024-10-23 08:08:23.933000+00:00,2024-10-23 08:10:55.988000+00:00,0.6959525942802429,0.8845014572143555,0.028935089313919804,8062504.0,1.2847168445587158,2.556236885641125,117.24498190000304,Tensorflow 2.17.0,4052.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),DenseNet121,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,efficient-fawn-155,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
9c728fba197d445b862758acdfb435c2,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/9c728fba197d445b862758acdfb435c2/artifacts,2024-10-23 08:05:58.686000+00:00,2024-10-23 08:08:22.072000+00:00,0.6925210356712341,0.8828571438789368,0.0009710994438655044,8062504.0,1.2993597984313965,0.2289399588083853,127.11691720199453,Tensorflow 2.17.0,130900.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),DenseNet121,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,mysterious-rook-227,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
4a857993d6af4ac18fd706475779333f,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/4a857993d6af4ac18fd706475779333f/artifacts,2024-10-23 08:03:16.955000+00:00,2024-10-23 08:05:55.617000+00:00,0.7645348906517029,0.9316860437393188,0.17421178948256436,28589128.0,1.0318560600280762,26.114821779616225,119.85771116400429,Tensorflow 2.17.0,688.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtTiny,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,clumsy-shrimp-933,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
497ab2048a384df3bc282f9aa5079fe7,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/497ab2048a384df3bc282f9aa5079fe7/artifacts,2024-10-23 08:01:01.607000+00:00,2024-10-23 08:03:15.035000+00:00,0.7770366072654724,0.9321070313453674,0.0005682414990142477,28589128.0,0.9931131601333618,0.20440647575771742,118.74883549800144,Tensorflow 2.17.0,208976.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtTiny,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,youthful-zebra-112,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
55d13fc384d049cab8f9b8fb48581a7b,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/55d13fc384d049cab8f9b8fb48581a7b/artifacts,2024-10-23 07:58:14.048000+00:00,2024-10-23 08:00:58.553000+00:00,0.770348846912384,0.944767415523529,0.3511734617877876,50223688.0,0.957546055316925,49.179515112204065,120.80367085499893,Tensorflow 2.17.0,344.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtSmall,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,colorful-shad-482,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
2241f776e8854275b608e4dcabde3fa7,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/2241f776e8854275b608e4dcabde3fa7/artifacts,2024-10-23 07:55:56.380000+00:00,2024-10-23 07:58:12.384000+00:00,0.7920957803726196,0.9396657347679138,0.0010791319925926022,50223688.0,0.9030688405036926,0.3159567408370765,119.45991158000106,Tensorflow 2.17.0,110700.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtSmall,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,respected-cod-58,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
20f7f3d2655048d684326fde4fe296ad,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/20f7f3d2655048d684326fde4fe296ad/artifacts,2024-10-23 07:53:06.004000+00:00,2024-10-23 07:55:53.378000+00:00,0.7890625,0.95703125,0.46705922955075607,88591464.0,0.7941158413887024,67.05538498468968,119.56716276499355,Tensorflow 2.17.0,256.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtBase,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,amazing-smelt-811,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
186e31d90bb54d95921f0a2559517b93,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/186e31d90bb54d95921f0a2559517b93/artifacts,2024-10-23 07:50:47.257000+00:00,2024-10-23 07:53:04.043000+00:00,0.8195492625236511,0.9577656388282776,0.0013218356867266213,88591464.0,0.7360077500343323,0.4206669475664747,118.36774207499548,Tensorflow 2.17.0,89548.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtBase,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,masked-koi-528,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet

